machine_id,type_machine,age_machine_jours,derniere_maintenance_jours,temperature_moyenne,vibration_moyenne,pression_moyenne,nb_incidents_3_mois,criticite
MCH-MT-05135,pompe,2315,135,102.3,2.83,9.36,0,moyenne
MCH-DZ-05136,convoyeur,5840,13,64.9,5.47,6.55,5,haute
MCH-IE-05137,presse,3496,74,56.6,1.27,7.68,2,basse
MCH-SN-05138,pompe,2576,76,70.8,3.41,10.24,2,basse
MCH-VU-05139,four,3395,101,73.8,3.88,6.25,3,basse
MCH-BE-05140,compresseur,4014,43,68.6,3.14,4.61,0,basse
MCH-UG-05141,pompe,2609,33,66.9,2.62,6.41,2,basse
MCH-BE-05142,presse,2686,253,82.8,1.69,5.78,2,moyenne
MCH-HR-05143,convoyeur,4208,94,81.3,3.29,6.49,2,basse
MCH-CD-05144,presse,365,36,63.6,2.85,3.68,1,basse
MCH-TD-05145,presse,3240,51,57.3,0.85,8.59,0,basse
MCH-AO-05146,convoyeur,3283,261,70.2,4.65,10.17,1,haute
MCH-BE-05147,four,4540,196,57.2,1.63,5.97,1,moyenne
MCH-FM-05148,compresseur,5895,46,75.6,0.88,6.37,3,moyenne
MCH-CI-05149,convoyeur,4774,30,70.1,2.11,7.53,2,basse
MCH-NI-05150,pompe,3022,32,97.0,1.66,5.72,0,moyenne
MCH-PA-05151,presse,1016,182,82.7,2.61,10.46,1,basse
MCH-MU-05152,compresseur,3529,55,52.1,1.14,5.78,1,basse
MCH-CM-05153,presse,5005,19,58.8,3.67,6.69,0,basse
MCH-SY-05154,four,5594,52,42.0,5.07,6.09,2,haute
MCH-ID-05155,four,4951,101,39.3,3.16,10.52,0,moyenne
MCH-PY-05156,four,1133,73,66.4,0.83,7.42,3,basse
MCH-ME-05157,pompe,4275,198,50.7,1.63,12.98,2,moyenne
MCH-DE-05158,pompe,5280,102,84.7,3.33,8.88,1,basse
MCH-GA-05159,four,4086,112,78.9,0.05,10.9,1,moyenne
MCH-MD-05160,compresseur,4114,154,61.7,1.15,7.19,1,basse
MCH-LA-05161,pompe,3000,148,61.1,0.53,5.64,2,basse
MCH-ZM-05162,compresseur,3821,52,82.8,3.17,7.92,1,moyenne
MCH-AG-05163,four,1766,30,85.6,6.24,6.3,0,haute
MCH-KI-05164,compresseur,532,96,53.8,1.11,3.0,4,basse
MCH-NL-05165,pompe,4966,86,52.3,4.22,10.53,4,haute
MCH-HR-05166,presse,5658,102,61.4,2.15,8.08,3,moyenne
MCH-BZ-05167,pompe,5140,109,70.2,1.02,6.25,1,basse
MCH-HR-05168,compresseur,2003,240,58.8,5.35,8.94,3,moyenne
MCH-SK-05169,pompe,561,64,70.4,6.24,8.12,0,basse
MCH-IR-05170,presse,1680,112,88.4,3.62,11.52,3,moyenne
MCH-VU-05171,convoyeur,5057,30,48.1,3.54,9.08,3,moyenne
MCH-UZ-05172,four,3934,40,59.7,3.09,7.61,2,basse
MCH-ME-05173,compresseur,5800,82,48.4,2.78,9.73,0,haute
MCH-CU-05174,compresseur,2056,35,55.0,3.51,7.91,4,basse
MCH-NL-05175,pompe,3308,129,61.5,4.01,8.46,1,basse
MCH-CA-05176,compresseur,4740,115,56.3,5.5,11.07,3,haute
MCH-SE-05177,convoyeur,1403,47,71.2,2.22,5.08,3,basse
MCH-WS-05178,pompe,5784,68,66.8,3.19,5.84,5,haute
MCH-VN-05179,convoyeur,3554,183,68.6,2.87,6.95,2,basse
MCH-CL-05180,four,47,95,61.3,4.54,7.32,2,moyenne
MCH-JM-05181,presse,150,337,62.4,6.6,10.89,1,moyenne
MCH-CI-05182,presse,5293,68,60.8,4.59,4.46,1,haute
MCH-CD-05183,four,3871,75,62.0,4.2,7.93,3,moyenne
MCH-SB-05184,presse,4578,82,70.0,4.36,6.62,2,moyenne
MCH-FJ-05185,presse,4704,16,41.9,4.9,12.25,2,haute
MCH-UZ-05186,four,2522,72,68.5,6.62,10.21,0,haute
MCH-FR-05187,pompe,4791,70,54.6,0.47,8.6,1,basse
MCH-IN-05188,four,5625,138,60.9,3.9,10.42,1,moyenne
MCH-SK-05189,compresseur,1033,188,46.3,0.0,4.7,0,basse
MCH-FR-05190,presse,4584,64,60.7,4.43,13.07,0,moyenne
MCH-MK-05191,four,1846,8,68.3,3.83,5.9,4,basse
MCH-MA-05192,convoyeur,1928,92,70.5,2.18,11.14,5,basse
MCH-NE-05193,pompe,2476,34,50.8,0.0,9.38,2,basse
MCH-KE-05194,compresseur,5182,98,69.9,2.98,8.66,2,moyenne
MCH-DK-05195,convoyeur,132,96,78.7,3.33,11.04,1,basse
MCH-BB-05196,four,2603,44,59.1,2.91,10.49,2,basse
MCH-SY-05197,four,4080,92,65.0,2.07,8.27,1,basse
MCH-SB-05198,convoyeur,662,20,40.2,1.65,6.95,2,basse
MCH-GE-05199,four,4753,102,54.2,2.92,8.31,2,basse
MCH-FM-05200,convoyeur,5651,147,68.2,1.8,7.74,2,moyenne
MCH-RO-05201,convoyeur,545,119,76.5,4.21,8.88,4,basse
MCH-LS-05202,four,917,53,57.8,2.88,10.55,3,basse
MCH-GW-05203,presse,5844,139,97.0,0.41,9.17,2,haute
MCH-AD-05204,convoyeur,1187,128,68.8,3.27,8.46,2,basse
MCH-AL-05205,convoyeur,473,132,49.7,3.62,6.37,5,basse
MCH-SV-05206,presse,5713,204,80.4,5.43,8.81,2,haute
MCH-BT-05207,presse,5355,110,50.0,4.39,3.76,2,haute
MCH-CG-05208,convoyeur,3934,31,68.9,1.65,6.01,2,basse
MCH-TO-05209,pompe,3308,37,53.8,5.14,9.52,3,moyenne
MCH-SV-05210,pompe,5515,110,48.7,0.92,10.21,2,moyenne
MCH-SA-05211,pompe,3933,71,76.5,3.04,7.95,4,basse
MCH-CZ-05212,convoyeur,3950,61,61.9,4.13,8.5,2,basse
MCH-BW-05213,presse,5062,126,85.7,5.19,8.93,1,haute
MCH-SE-05214,four,3919,26,52.8,5.83,9.7,5,haute
MCH-BO-05215,compresseur,3022,127,46.3,4.91,7.5,1,moyenne
MCH-RS-05216,presse,2338,68,59.2,2.8,5.54,5,moyenne
MCH-RS-05217,presse,3018,104,99.7,3.87,8.97,2,haute
MCH-BZ-05218,pompe,3134,28,75.0,3.34,12.9,3,basse
MCH-IE-05219,compresseur,2164,131,71.6,1.94,5.69,1,basse
MCH-BA-05220,compresseur,2688,165,72.0,2.83,7.68,0,basse
MCH-HT-05221,four,4811,365,59.2,5.7,7.03,0,haute
MCH-PH-05222,four,2499,99,97.8,3.97,14.03,4,haute
MCH-KE-05223,four,153,161,70.5,6.09,5.6,2,haute
MCH-IN-05224,convoyeur,1698,35,69.4,1.38,7.6,0,basse
MCH-PL-05225,convoyeur,1390,197,76.8,2.43,7.09,3,basse
MCH-BE-05226,compresseur,4761,21,49.7,3.62,4.86,3,basse
MCH-BZ-05227,presse,2695,251,54.4,4.11,4.73,2,moyenne
MCH-EC-05228,pompe,1681,92,62.1,2.82,9.42,2,basse
MCH-BB-05229,compresseur,4864,23,76.9,4.2,9.77,0,basse
MCH-JP-05230,pompe,115,62,49.4,4.19,6.6,4,basse
MCH-ML-05231,convoyeur,1045,160,64.2,0.92,11.52,1,basse
MCH-GD-05232,compresseur,4961,72,62.5,4.13,2.37,4,moyenne
MCH-KW-05233,pompe,3303,71,46.1,4.61,4.85,0,moyenne
MCH-NP-05234,compresseur,4641,150,58.9,3.44,5.94,3,moyenne
MCH-SZ-05235,four,5029,77,71.5,0.24,7.98,1,basse
MCH-CI-05236,convoyeur,5651,188,47.2,2.58,6.87,1,moyenne
MCH-BY-05237,four,380,52,81.9,3.66,7.5,3,basse
MCH-PS-05238,four,4795,15,70.6,1.7,9.21,0,basse
MCH-BD-05239,four,4252,81,69.2,4.38,11.64,1,moyenne
MCH-AG-05240,compresseur,1242,88,65.1,4.09,10.01,2,moyenne
MCH-CU-05241,four,5590,50,51.9,3.2,8.14,5,haute
MCH-HR-05242,four,2425,102,57.2,3.03,7.8,0,basse
MCH-KH-05243,four,5325,18,69.3,3.29,10.75,2,basse
MCH-DO-05244,compresseur,3630,105,57.2,2.99,12.71,4,basse
MCH-LS-05245,compresseur,3160,30,67.3,1.07,9.6,1,moyenne
MCH-MK-05246,convoyeur,957,23,54.2,2.35,6.77,3,basse
MCH-OM-05247,four,5485,86,70.4,3.11,8.65,5,moyenne
MCH-VU-05248,four,3339,21,71.3,5.13,9.45,1,moyenne
MCH-IQ-05249,convoyeur,36,10,45.5,4.04,6.61,1,basse
MCH-ES-05250,pompe,109,115,65.8,5.21,10.16,2,moyenne
MCH-BW-05251,convoyeur,4665,33,46.7,0.89,8.66,1,basse
MCH-MR-05252,presse,971,124,42.7,2.47,10.91,1,moyenne
MCH-LV-05253,convoyeur,3592,66,57.9,6.11,5.56,1,haute
MCH-EG-05254,compresseur,4086,86,98.6,1.89,3.65,1,haute
MCH-CI-05255,compresseur,1676,162,74.3,1.86,7.02,1,basse
MCH-MZ-05256,pompe,3415,110,81.7,2.59,8.06,1,basse
MCH-MZ-05257,compresseur,1441,125,72.3,6.03,3.5,5,haute
MCH-PH-05258,presse,5677,122,67.5,1.99,6.48,1,moyenne
MCH-IR-05259,compresseur,5161,46,75.7,3.84,11.21,2,moyenne
MCH-MV-05260,four,1728,107,57.3,3.59,9.33,2,basse
MCH-FM-05261,pompe,3172,37,70.6,0.11,8.35,1,basse
MCH-QA-05262,convoyeur,3003,107,79.1,2.98,5.36,2,basse
MCH-NL-05263,convoyeur,5760,63,73.4,2.17,11.13,1,moyenne
MCH-CF-05264,four,2364,74,79.9,4.02,6.96,2,basse
MCH-DM-05265,four,3373,232,67.2,5.61,8.24,2,haute
MCH-CG-05266,convoyeur,5572,119,85.3,2.48,9.02,2,moyenne
MCH-CO-05267,presse,976,49,62.5,2.48,8.43,4,basse
MCH-MC-05268,presse,3302,18,90.4,6.78,11.73,0,haute
MCH-RS-05269,convoyeur,634,88,71.9,1.93,9.44,4,basse
MCH-BH-05270,pompe,3704,20,60.4,0.99,8.85,2,basse
MCH-DJ-05271,convoyeur,2194,252,50.9,5.07,7.78,3,moyenne
MCH-CA-05272,compresseur,5805,76,55.3,2.92,9.08,1,moyenne
MCH-NI-05273,convoyeur,2492,151,53.5,3.42,7.48,2,basse
MCH-UA-05274,presse,817,25,63.9,6.35,8.47,3,moyenne
MCH-RO-05275,compresseur,5003,116,49.7,0.9,7.15,4,moyenne
MCH-TN-05276,compresseur,4925,173,80.5,2.71,6.75,0,moyenne
MCH-GD-05277,four,4169,123,66.3,1.15,5.71,2,moyenne
MCH-OM-05278,compresseur,4492,143,65.8,3.5,7.32,3,moyenne
MCH-EG-05279,pompe,1588,109,51.0,2.17,7.16,1,basse
MCH-VA-05280,presse,3852,59,55.8,1.24,12.57,1,moyenne
MCH-MU-05281,presse,228,38,38.4,4.1,10.48,1,moyenne
MCH-MK-05282,four,1181,44,84.4,3.02,7.66,1,basse
MCH-VA-05283,presse,5593,256,48.0,1.12,6.94,0,haute
MCH-AT-05284,four,4435,95,48.9,1.21,9.54,1,haute
MCH-LA-05285,convoyeur,1384,184,82.0,3.31,12.86,1,basse
MCH-ZA-05286,compresseur,668,52,69.7,0.49,9.99,3,basse
MCH-CO-05287,four,5693,137,66.4,3.34,3.7,4,moyenne
MCH-RO-05288,compresseur,673,36,69.1,5.01,10.16,3,moyenne
MCH-RU-05289,compresseur,1542,67,76.4,4.0,10.6,3,basse
MCH-CG-05290,four,1095,57,66.2,2.07,13.5,2,basse
MCH-NG-05291,four,44,237,46.5,3.41,7.38,0,basse
MCH-OM-05292,compresseur,1884,42,73.8,1.12,8.35,1,basse
MCH-BD-05293,presse,5845,127,70.1,3.2,9.13,3,moyenne
MCH-BI-05294,four,2051,111,79.1,2.51,6.09,0,basse
MCH-IL-05295,presse,3025,27,50.0,1.44,5.86,1,basse
MCH-TD-05296,pompe,4475,186,56.2,3.94,9.0,5,haute
MCH-KW-05297,presse,3306,200,69.7,0.03,4.14,1,moyenne
MCH-AL-05298,pompe,4461,96,53.7,1.22,4.71,2,basse
MCH-MA-05299,four,3969,84,36.8,1.4,10.04,2,moyenne
MCH-GD-05300,pompe,3651,14,67.4,2.24,9.24,1,basse
MCH-SL-05301,four,3897,23,75.7,4.95,11.12,2,basse
MCH-CH-05302,pompe,4794,66,63.5,4.13,9.16,5,moyenne
MCH-TR-05303,convoyeur,4261,37,71.6,3.16,8.03,3,basse
MCH-RS-05304,compresseur,4750,151,69.8,3.09,11.22,1,moyenne
MCH-TM-05305,four,873,22,65.1,2.98,6.94,2,basse
MCH-GR-05306,compresseur,4066,20,66.6,5.06,7.17,1,basse
MCH-SV-05307,presse,4422,119,81.2,0.28,7.84,2,moyenne
MCH-LU-05308,pompe,1799,105,53.4,4.16,9.13,3,moyenne
MCH-SI-05309,convoyeur,5247,91,74.3,2.24,7.83,5,basse
MCH-SK-05310,four,1828,138,50.8,3.75,4.29,2,basse
MCH-FM-05311,four,1462,48,55.5,3.76,7.33,6,basse
MCH-ME-05312,compresseur,5202,59,79.4,4.1,7.92,0,moyenne
MCH-VN-05313,compresseur,1482,103,50.5,5.38,8.29,0,moyenne
MCH-BY-05314,convoyeur,2493,95,62.1,0.94,6.88,1,basse
MCH-NR-05315,convoyeur,2207,40,93.3,4.51,9.26,3,moyenne
MCH-HR-05316,convoyeur,5388,168,77.3,2.9,3.97,3,haute
MCH-ZA-05317,pompe,2731,28,56.2,2.31,9.04,1,basse
MCH-HU-05318,presse,4165,63,58.2,6.05,12.48,2,haute
MCH-RO-05319,compresseur,4764,30,63.0,4.05,6.48,1,moyenne
MCH-LY-05320,compresseur,3767,329,80.7,2.37,8.14,0,moyenne
MCH-HR-05321,four,5662,86,53.0,4.44,7.38,1,haute
MCH-GD-05322,presse,4815,35,52.3,2.93,7.42,1,basse
MCH-BA-05323,compresseur,2401,57,73.6,2.35,5.43,2,basse
MCH-MV-05324,four,5704,102,44.8,2.09,12.98,1,haute
MCH-CZ-05325,compresseur,3147,150,54.1,3.46,8.96,1,basse
MCH-TH-05326,convoyeur,135,38,64.0,2.08,6.32,7,basse
MCH-VA-05327,compresseur,1560,207,64.6,3.23,6.04,3,basse
MCH-BF-05328,pompe,3730,83,48.6,4.33,8.15,1,moyenne
MCH-AG-05329,convoyeur,940,120,69.2,3.17,2.58,3,basse
MCH-BA-05330,convoyeur,3504,53,71.6,5.96,10.63,0,moyenne
MCH-DJ-05331,four,2169,108,57.1,3.02,6.72,3,basse
MCH-SD-05332,compresseur,3206,50,84.9,5.02,8.97,0,moyenne
MCH-PW-05333,four,11,59,69.1,4.46,9.09,1,basse
MCH-SA-05334,presse,5090,154,52.9,5.29,10.41,4,haute
MCH-DM-05335,pompe,2171,115,84.4,5.96,9.23,2,moyenne
MCH-BO-05336,presse,840,64,58.7,0.36,9.86,4,basse
MCH-GB-05337,convoyeur,2627,148,67.1,3.4,10.55,2,basse
MCH-RW-05338,compresseur,2917,100,59.2,2.83,7.17,0,basse
MCH-LI-05339,convoyeur,3824,12,72.5,3.17,13.38,2,basse
MCH-GY-05340,compresseur,3147,74,59.2,2.4,8.88,2,basse
MCH-LS-05341,presse,261,152,59.9,2.18,7.93,3,basse
MCH-IT-05342,convoyeur,5229,251,63.1,1.35,5.9,2,moyenne
MCH-BE-05343,convoyeur,2739,32,59.0,3.15,7.48,1,basse
MCH-SD-05344,compresseur,461,145,77.9,4.4,9.0,2,basse
MCH-GR-05345,compresseur,4636,83,49.9,2.26,8.24,2,moyenne
MCH-SY-05346,convoyeur,3960,27,64.6,2.51,12.57,1,basse
MCH-BA-05347,convoyeur,3896,29,66.1,1.95,7.03,2,basse
MCH-MT-05348,compresseur,2561,33,63.5,1.51,9.7,2,basse
MCH-NA-05349,convoyeur,2462,19,76.6,2.65,5.19,3,basse
MCH-GW-05350,compresseur,3218,25,47.0,3.51,13.46,2,basse
MCH-BR-05351,convoyeur,303,85,71.8,4.89,5.02,0,basse
MCH-PK-05352,pompe,1793,11,50.1,1.21,13.19,2,basse
MCH-PA-05353,convoyeur,5927,39,58.9,2.95,7.66,1,moyenne
MCH-TO-05354,presse,3973,60,48.8,4.77,2.41,2,moyenne
MCH-PE-05355,four,2513,39,61.0,1.23,11.38,3,basse
MCH-BT-05356,presse,1334,22,58.1,4.9,8.21,2,basse
MCH-SB-05357,presse,4471,81,84.7,2.34,6.87,4,haute
MCH-PE-05358,pompe,1561,38,67.9,4.07,9.6,3,basse
MCH-KW-05359,compresseur,974,41,70.3,2.67,9.66,1,basse
MCH-CL-05360,presse,927,72,51.7,3.69,9.04,4,basse
MCH-SB-05361,four,4375,126,73.9,5.41,10.84,2,haute
MCH-CH-05362,convoyeur,3856,47,84.7,2.82,8.63,5,moyenne
MCH-TD-05363,four,418,49,75.4,4.49,9.62,1,basse
MCH-AM-05364,compresseur,690,26,49.3,3.41,6.7,2,basse
MCH-CA-05365,pompe,3803,151,59.4,1.82,9.91,4,basse
MCH-NA-05366,pompe,3426,82,66.3,2.78,6.71,1,basse
MCH-NG-05367,convoyeur,4115,144,58.1,2.69,5.19,3,basse
MCH-AZ-05368,presse,1068,161,95.4,0.88,7.48,1,moyenne
MCH-TH-05369,compresseur,4359,46,59.2,3.69,7.31,2,moyenne
MCH-SY-05370,presse,5616,137,64.5,3.99,10.32,6,haute
MCH-AD-05371,presse,3606,88,57.8,4.22,4.37,1,basse
MCH-BW-05372,compresseur,1176,50,67.8,5.14,10.73,4,basse
MCH-UY-05373,compresseur,4077,44,81.6,4.43,6.44,1,moyenne
MCH-VN-05374,presse,2058,80,66.4,2.1,1.84,2,basse
MCH-DZ-05375,presse,295,95,62.4,2.41,4.98,3,basse
MCH-KI-05376,pompe,1814,8,52.1,4.26,7.23,1,basse
MCH-SE-05377,compresseur,5433,56,79.5,3.58,9.11,2,moyenne
MCH-TJ-05378,convoyeur,2466,92,63.3,2.97,7.67,5,basse
MCH-GA-05379,convoyeur,5187,109,62.8,1.69,4.98,0,basse
MCH-TD-05380,pompe,3051,71,36.9,2.2,6.05,5,haute
MCH-SV-05381,four,3101,107,63.5,3.87,5.02,3,basse
MCH-PH-05382,compresseur,31,44,60.2,0.07,8.65,4,basse
MCH-LV-05383,compresseur,3822,105,43.1,0.0,7.77,4,haute
MCH-MM-05384,pompe,646,94,76.9,4.04,9.53,3,basse
MCH-BF-05385,four,2872,159,58.6,2.2,3.57,2,moyenne
MCH-GR-05386,compresseur,1561,215,87.7,3.7,6.67,6,haute
MCH-PH-05387,four,2354,161,82.0,5.37,13.07,2,haute
MCH-LS-05388,convoyeur,3222,64,56.4,1.48,9.6,2,basse
MCH-TJ-05389,four,86,27,81.4,0.5,7.26,1,basse
MCH-VN-05390,pompe,1707,39,84.3,2.59,5.53,6,moyenne
MCH-US-05391,pompe,5937,211,58.3,1.97,10.77,0,basse
MCH-PY-05392,four,344,83,52.6,2.96,11.83,2,basse
MCH-VC-05393,four,1916,97,39.1,3.81,5.13,3,moyenne
MCH-KM-05394,convoyeur,1928,144,69.6,3.49,5.36,2,basse
MCH-MM-05395,pompe,2276,80,53.3,3.07,8.7,2,basse
MCH-VC-05396,four,4108,178,69.9,4.59,8.93,1,moyenne
MCH-PG-05397,compresseur,1486,24,58.2,4.01,9.21,2,basse
MCH-CI-05398,four,2761,113,55.6,2.73,12.61,4,basse
MCH-BY-05399,four,3869,255,58.3,3.95,5.57,3,basse
MCH-PS-05400,four,1933,188,49.4,0.68,8.1,1,basse
MCH-KM-05401,presse,5692,196,58.3,4.6,9.8,4,haute
MCH-GN-05402,presse,5878,22,56.2,3.03,9.78,0,basse
MCH-AD-05403,convoyeur,718,93,64.8,1.2,6.38,5,basse
MCH-LV-05404,pompe,2062,72,66.3,2.38,6.48,4,basse
MCH-MH-05405,compresseur,1247,39,52.1,4.56,6.85,2,basse
MCH-ZW-05406,presse,1120,94,78.2,1.85,12.26,4,basse
MCH-JP-05407,four,2945,28,63.1,3.62,5.55,3,basse
MCH-SY-05408,convoyeur,3382,106,83.0,4.32,7.19,2,moyenne
MCH-SK-05409,presse,2553,36,67.9,3.04,9.94,3,basse
MCH-MR-05410,pompe,1635,103,65.8,1.7,5.28,1,basse
MCH-ME-05411,convoyeur,1671,40,59.1,2.9,8.65,1,basse
MCH-CD-05412,convoyeur,5952,61,72.4,0.89,3.25,3,moyenne
MCH-BD-05413,four,5542,57,65.4,2.27,8.48,0,moyenne
MCH-DM-05414,compresseur,455,71,75.3,1.34,8.13,3,basse
MCH-SA-05415,compresseur,3939,77,84.3,2.93,8.41,4,moyenne
MCH-CU-05416,compresseur,2741,57,56.3,1.1,5.83,2,basse
MCH-VC-05417,pompe,4132,33,72.4,3.13,8.57,0,basse
MCH-CH-05418,convoyeur,3581,166,72.0,4.7,7.9,5,moyenne
MCH-WS-05419,presse,5335,79,70.5,4.79,11.25,3,haute
MCH-NE-05420,four,401,96,59.8,1.13,9.59,1,basse
MCH-CD-05421,four,2097,57,60.0,2.0,4.38,2,basse
MCH-IE-05422,pompe,5912,335,58.0,4.28,5.92,3,haute
MCH-VA-05423,compresseur,1093,85,57.8,4.06,6.46,1,basse
MCH-FJ-05424,compresseur,764,172,54.9,2.08,8.45,1,basse
MCH-ET-05425,compresseur,4373,62,63.7,2.27,7.58,1,moyenne
MCH-CL-05426,four,4664,116,55.9,3.12,7.57,3,moyenne
MCH-MX-05427,pompe,4033,69,70.2,0.25,15.04,1,basse
MCH-GM-05428,pompe,4657,153,65.7,3.79,6.72,2,basse
MCH-PK-05429,four,4162,52,67.0,4.62,11.48,2,moyenne
MCH-ET-05430,four,814,29,61.7,2.42,7.63,1,basse
MCH-VC-05431,compresseur,3649,96,65.8,0.87,2.55,5,moyenne
MCH-LU-05432,compresseur,4661,161,62.0,5.12,8.48,2,moyenne
MCH-CD-05433,convoyeur,5193,71,74.4,3.33,10.8,3,basse
MCH-TW-05434,convoyeur,1477,51,59.7,4.06,9.58,2,basse
MCH-NI-05435,four,764,24,69.5,1.02,8.64,0,basse
MCH-BD-05436,convoyeur,4686,162,49.3,1.02,8.06,3,moyenne
MCH-ZW-05437,pompe,1539,37,73.5,3.62,6.76,3,basse
MCH-GQ-05438,convoyeur,191,57,58.3,4.54,10.24,3,basse
MCH-TZ-05439,convoyeur,4951,55,54.1,1.31,6.91,6,basse
MCH-CM-05440,convoyeur,3035,75,51.3,2.85,6.4,2,basse
MCH-PG-05441,convoyeur,1959,115,50.4,0.62,9.03,1,basse
MCH-PK-05442,four,68,273,59.2,1.95,7.25,4,basse
MCH-KM-05443,four,211,99,83.0,2.61,11.2,0,basse
MCH-TZ-05444,compresseur,4755,24,57.3,3.73,9.17,0,basse
MCH-SD-05445,compresseur,2938,72,38.5,0.0,6.06,1,moyenne
MCH-CR-05446,presse,898,100,69.4,4.98,5.14,1,moyenne
MCH-SB-05447,convoyeur,2151,180,51.6,2.74,6.57,2,basse
MCH-AF-05448,convoyeur,991,166,74.8,4.94,13.84,0,basse
MCH-SM-05449,pompe,677,70,59.9,4.05,7.41,2,basse
MCH-LK-05450,compresseur,1657,83,61.7,4.28,9.9,1,basse
MCH-BE-05451,presse,3297,92,79.4,6.03,4.74,1,haute
MCH-TG-05452,four,1260,83,72.4,1.83,5.29,4,basse
MCH-NR-05453,presse,2062,72,50.0,3.2,7.53,2,basse
MCH-TV-05454,compresseur,2867,218,51.8,1.51,12.25,4,moyenne
MCH-RO-05455,pompe,2520,44,43.6,2.85,4.77,2,basse
MCH-SE-05456,pompe,771,147,96.2,4.08,6.43,2,moyenne
MCH-EE-05457,compresseur,233,129,54.6,4.69,10.25,0,basse
MCH-MD-05458,convoyeur,212,70,79.0,2.43,11.98,2,basse
MCH-TT-05459,four,2101,42,58.6,1.19,9.09,2,basse
MCH-EC-05460,four,4312,79,52.0,3.11,9.69,2,moyenne
MCH-ES-05461,pompe,787,119,65.3,1.72,5.76,0,basse
MCH-CN-05462,presse,4721,2,61.1,2.13,4.69,0,basse
MCH-CA-05463,compresseur,4294,28,74.6,4.01,5.14,1,basse
MCH-MW-05464,pompe,23,6,74.8,3.73,5.82,4,basse
MCH-KM-05465,convoyeur,160,97,57.9,4.25,8.56,1,basse
MCH-US-05466,pompe,1170,94,47.7,2.49,4.95,3,moyenne
MCH-UZ-05467,compresseur,336,31,50.6,4.51,8.63,0,basse
MCH-LI-05468,convoyeur,3188,39,37.6,3.02,7.21,0,moyenne
MCH-SD-05469,compresseur,237,90,61.7,2.57,6.59,3,basse
MCH-MV-05470,convoyeur,4815,17,64.9,1.35,10.21,0,basse
MCH-NL-05471,convoyeur,2957,124,51.3,0.0,5.6,1,basse
MCH-UZ-05472,presse,4367,64,49.8,0.65,11.59,3,moyenne
MCH-MD-05473,pompe,4504,75,64.8,3.32,10.08,0,basse
MCH-HU-05474,pompe,3040,80,57.4,1.64,5.52,1,basse
MCH-IS-05475,convoyeur,5552,25,62.4,0.53,11.01,3,basse
MCH-MY-05476,compresseur,5941,80,60.6,2.37,5.23,1,moyenne
MCH-LV-05477,presse,2155,114,68.0,3.42,11.23,2,basse
MCH-KE-05478,pompe,755,42,58.2,3.62,8.83,0,basse
MCH-PG-05479,convoyeur,2179,38,59.1,2.96,4.05,2,basse
MCH-CR-05480,four,1340,262,42.4,2.91,4.76,2,moyenne
MCH-CU-05481,pompe,3186,35,64.4,2.19,6.99,0,basse
MCH-NG-05482,compresseur,2270,54,66.1,3.95,10.17,3,basse
MCH-UY-05483,four,2882,193,62.9,2.73,7.57,3,basse
MCH-ME-05484,convoyeur,4579,16,87.9,2.89,7.51,6,moyenne
MCH-AE-05485,pompe,1644,68,67.0,4.56,8.1,2,basse
MCH-SG-05486,compresseur,3224,112,63.1,4.19,3.01,2,moyenne
MCH-KG-05487,presse,2010,72,71.0,2.72,10.06,1,basse
MCH-ME-05488,four,4709,13,90.4,2.51,11.35,4,moyenne
MCH-SY-05489,compresseur,3837,27,68.0,2.5,9.97,1,basse
MCH-KW-05490,convoyeur,51,11,38.3,0.0,6.94,3,basse
MCH-LC-05491,presse,3960,65,70.2,4.65,5.79,4,moyenne
MCH-LK-05492,pompe,1020,100,54.4,1.97,5.3,2,basse
MCH-TG-05493,compresseur,4346,42,41.9,4.28,5.17,3,haute
MCH-ZM-05494,presse,3404,57,85.4,3.06,13.66,0,moyenne
MCH-GM-05495,pompe,2408,57,82.8,5.09,7.8,1,moyenne
MCH-FR-05496,presse,4164,172,54.1,3.79,10.26,2,moyenne
MCH-GE-05497,convoyeur,5139,89,54.2,4.37,10.12,2,moyenne
MCH-VU-05498,four,4672,80,66.9,2.11,8.36,5,moyenne
MCH-LC-05499,pompe,3272,153,54.4,1.07,5.67,2,basse
MCH-JP-05500,four,4336,20,63.4,3.22,9.3,0,basse
MCH-LA-05501,compresseur,2483,88,56.4,0.12,5.29,3,basse
MCH-LY-05502,pompe,4734,48,60.2,2.3,9.51,1,basse
MCH-GQ-05503,presse,4974,188,48.1,1.22,5.41,2,haute
MCH-CO-05504,convoyeur,823,154,74.9,1.74,6.91,4,basse
MCH-KN-05505,four,1428,48,79.4,3.89,6.91,4,basse
MCH-CF-05506,pompe,1619,60,63.8,3.79,11.5,7,basse
MCH-EE-05507,pompe,996,33,64.6,2.76,1.91,2,basse
MCH-SC-05508,convoyeur,2355,138,72.5,3.48,13.83,1,basse
MCH-SR-05509,four,1158,117,65.0,2.19,5.99,2,basse
MCH-MD-05510,convoyeur,3573,63,85.8,6.64,7.69,1,haute
MCH-DZ-05511,presse,609,62,49.2,3.45,9.03,1,basse
MCH-LI-05512,four,1619,52,75.3,2.11,8.82,2,basse
MCH-KN-05513,four,3993,180,63.6,4.31,10.11,3,haute
MCH-CI-05514,convoyeur,2391,67,51.5,4.86,9.53,2,moyenne
MCH-PS-05515,presse,2528,53,92.0,1.84,13.09,2,moyenne
